VANCE,47253.00
RICH,47253.00
BLACKWELL,47253.00
YORK,47253.00
JOHNS,47253.00
BLANKENSHIP,47253.00
TREVINO,47253.00
SALINAS,47253.00
CAMPOS,47253.00
PRUITT,47253.00
MOSES,47253.00
CALLAHAN,47253.00
GOLDEN,47253.00
MONTOYA,47253.00
HARDIN,47253.00
GUERRA,47253.00
MCDOWELL,47253.00
CAREY,47253.00
STAFFORD,47253.00
GALLEGOS,47253.00
HENSON,47253.00
WILKINSON,47253.00
BOOKER,47253.00
MERRITT,47253.00
MIRANDA,47253.00
ATKINSON,47253.00
ORR,47253.00
DECKER,47253.00
HOBBS,47253.00
PRESTON,47253.00
TANNER,47253.00
KNOX,47253.00
PACHECO,47253.00
STEPHENSON,44766.00
GLASS,44766.00
ROJAS,44766.00
SERRANO,44766.00
MARKS,44766.00
HICKMAN,44766.00
ENGLISH,44766.00
SWEENEY,44766.00
STRONG,44766.00
PRINCE,44766.00
MCCLURE,44766.00
CONWAY,44766.00
WALTER,44766.00
ROTH,44766.00
MAYNARD,44766.00
FARRELL,44766.00
LOWERY,44766.00
HURST,44766.00
NIXON,44766.00
WEISS,44766.00
TRUJILLO,44766.00
ELLISON,44766.00
SLOAN,44766.00
JUAREZ,44766.00
WINTERS,44766.00
MCLEAN,44766.00
RANDOLPH,44766.00
LEON,44766.00
BOYER,44766.00
VILLARREAL,44766.00
MCCALL,44766.00
GENTRY,44766.00
CARRILLO,42279.00
KENT,42279.00
AYERS,42279.00
LARA,42279.00
SHANNON,42279.00
SEXTON,42279.00
PACE,42279.00
HULL,42279.00
LEBLANC,42279.00
BROWNING,42279.00
VELASQUEZ,42279.00
LEACH,42279.00
CHANG,42279.00
HOUSE,42279.00
SELLERS,42279.00
HERRING,42279.00
NOBLE,42279.00
FOLEY,42279.00
BARTLETT,42279.00
MERCADO,42279.00
LANDRY,42279.00
DURHAM,42279.00
WALLS,42279.00
BARR,42279.00
MCKEE,42279.00
BAUER,42279.00
RIVERS,42279.00
EVERETT,42279.00
BRADSHAW,42279.00
PUGH,42279.00
VELEZ,42279.00
RUSH,42279.00
ESTES,42279.00
DODSON,42279.00
MORSE,42279.00
SHEPPARD,42279.00
WEEKS,42279.00
CAMACHO,42279.00
BEAN,42279.00
BARRON,42279.00
LIVINGSTON,42279.00
MIDDLETON,39792.00
SPEARS,39792.00
BRANCH,39792.00
BLEVINS,39792.00
CHEN,39792.00
KERR,39792.00
MCCONNELL,39792.00
HATFIELD,39792.00
HARDING,39792.00
ASHLEY,39792.00
SOLIS,39792.00
HERMAN,39792.00
FROST,39792.00
GILES,39792.00
BLACKBURN,39792.00
WILLIAM,39792.00
PENNINGTON,39792.00
WOODWARD,39792.00
FINLEY,39792.00
MCINTOSH,39792.00
KOCH,39792.00
BEST,39792.00
SOLOMON,39792.00
MCCULLOUGH,39792.00
DUDLEY,39792.00
NOLAN,39792.00
BLANCHARD,39792.00
RIVAS,39792.00
BRENNAN,39792.00
MEJIA,39792.00
KANE,39792.00
BENTON,39792.00
JOYCE,39792.00
BUCKLEY,39792.00
HALEY,39792.00
VALENTINE,39792.00
MADDOX,39792.00
RUSSO,39792.00
MCKNIGHT,39792.00
BUCK,39792.00
MOON,39792.00
MCMILLAN,39792.00
CROSBY,39792.00
BERG,39792.00
DOTSON,39792.00
MAYS,39792.00
ROACH,39792.00
CHURCH,39792.00
CHAN,39792.00
RICHMOND,39792.00
MEADOWS,39792.00
FAULKNER,39792.00
ONEILL,39792.00
KNAPP,39792.00
KLINE,37305.00
BARRY,37305.00
OCHOA,37305.00
JACOBSON,37305.00
GAY,37305.00
AVERY,37305.00
HENDRICKS,37305.00
HORNE,37305.00
SHEPARD,37305.00
HEBERT,37305.00
CHERRY,37305.00
CARDENAS,37305.00
MCINTYRE,37305.00
WHITNEY,37305.00
WALLER,37305.00
HOLMAN,37305.00
DONALDSON,37305.00
CANTU,37305.00
TERRELL,37305.00
MORIN,37305.00
GILLESPIE,37305.00
FUENTES,37305.00
TILLMAN,37305.00
SANFORD,37305.00
BENTLEY,37305.00
PECK,37305.00
KEY,37305.00
SALAS,37305.00
ROLLINS,37305.00
GAMBLE,37305.00
DICKSON,37305.00
BATTLE,37305.00
SANTANA,37305.00
CABRERA,37305.00
CERVANTES,37305.00
HOWE,37305.00
HINTON,37305.00
HURLEY,37305.00
SPENCE,37305.00
ZAMORA,37305.00
YANG,37305.00
MCNEIL,37305.00
SUAREZ,37305.00
CASE,37305.00
PETTY,37305.00
GOULD,37305.00
MCFARLAND,37305.00
SAMPSON,37305.00
CARVER,37305.00
BRAY,37305.00
ROSARIO,37305.00
MACDONALD,37305.00
STOUT,37305.00
HESTER,37305.00
MELENDEZ,37305.00
DILLON,37305.00
FARLEY,37305.00
HOPPER,37305.00
GALLOWAY,37305.00
POTTS,37305.00
BERNARD,37305.00
JOYNER,34818.00
STEIN,34818.00
AGUIRRE,34818.00
OSBORN,34818.00
MERCER,34818.00
BENDER,34818.00
FRANCO,34818.00
ROWLAND,34818.00
SYKES,34818.00
BENJAMIN,34818.00
TRAVIS,34818.00
PICKETT,34818.00
CRANE,34818.00
SEARS,34818.00
MAYO,34818.00
DUNLAP,34818.00
HAYDEN,34818.00
WILDER,34818.00
MCKAY,34818.00
COFFEY,34818.00
MCCARTY,34818.00
EWING,34818.00
COOLEY,34818.00
VAUGHAN,34818.00
BONNER,34818.00
COTTON,34818.00
HOLDER,34818.00
STARK,34818.00
FERRELL,34818.00
CANTRELL,34818.00
FULTON,34818.00
LYNN,34818.00
LOTT,34818.00
CALDERON,34818.00
ROSA,34818.00
POLLARD,34818.00
HOOPER,34818.00
BURCH,34818.00
MULLEN,34818.00
FRY,34818.00
RIDDLE,34818.00
LEVY,34818.00
DAVID,34818.00
DUKE,34818.00
ODONNELL,34818.00
GUY,34818.00
MICHAEL,34818.00
BRITT,34818.00
FREDERICK,34818.00
DAUGHERTY,34818.00
BERGER,34818.00
DILLARD,34818.00
ALSTON,34818.00
JARVIS,34818.00
FRYE,34818.00
RIGGS,34818.00
CHANEY,34818.00
ODOM,32331.00
DUFFY,32331.00
FITZPATRICK,32331.00
VALENZUELA,32331.00
MERRILL,32331.00
MAYER,32331.00
ALFORD,32331.00
MCPHERSON,32331.00
ACEVEDO,32331.00
DONOVAN,32331.00
BARRERA,32331.00
ALBERT,32331.00
COTE,32331.00
REILLY,32331.00
COMPTON,32331.00
RAYMOND,32331.00
MOONEY,32331.00
MCGOWAN,32331.00
CRAFT,32331.00
CLEVELAND,32331.00
CLEMONS,32331.00
WYNN,32331.00
NIELSEN,32331.00
BAIRD,32331.00
STANTON,32331.00
SNIDER,32331.00
ROSALES,32331.00
BRIGHT,32331.00
WITT,32331.00
STUART,32331.00
HAYS,32331.00
HOLDEN,32331.00
RUTLEDGE,32331.00
KINNEY,32331.00
CLEMENTS,32331.00
CASTANEDA,32331.00
SLATER,32331.00
HAHN,32331.00
EMERSON,32331.00
CONRAD,32331.00
BURKS,32331.00
DELANEY,32331.00
PATE,32331.00
LANCASTER,32331.00
SWEET,32331.00
JUSTICE,32331.00
TYSON,32331.00
SHARPE,32331.00
WHITFIELD,32331.00
TALLEY,32331.00
MACIAS,32331.00
IRWIN,32331.00
BURRIS,32331.00
RATLIFF,32331.00
MCCRAY,32331.00
MADDEN,32331.00
KAUFMAN,32331.00
BEACH,32331.00
GOFF,32331.00
CASH,32331.00
BOLTON,32331.00
MCFADDEN,32331.00
LEVINE,32331.00
GOOD,32331.00
BYERS,32331.00
KIRKLAND,32331.00
KIDD,32331.00
WORKMAN,32331.00
CARNEY,32331.00
DALE,32331.00
MCLEOD,32331.00
HOLCOMB,32331.00
ENGLAND,32331.00
FINCH,32331.00
HEAD,29844.00
BURT,29844.00
HENDRIX,29844.00
SOSA,29844.00
HANEY,29844.00
FRANKS,29844.00
SARGENT,29844.00
NIEVES,29844.00
DOWNS,29844.00
RASMUSSEN,29844.00
BIRD,29844.00
HEWITT,29844.00
LINDSAY,29844.00
LE,29844.00
FOREMAN,29844.00
VALENCIA,29844.00
ONEIL,29844.00
DELACRUZ,29844.00
VINSON,29844.00
DEJESUS,29844.00
HYDE,29844.00
FORBES,29844.00
GILLIAM,29844.00
GUTHRIE,29844.00
WOOTEN,29844.00
HUBER,29844.00
BARLOW,29844.00
BOYLE,29844.00
MCMAHON,29844.00
BUCKNER,29844.00
ROCHA,29844.00
PUCKETT,29844.00
LANGLEY,29844.00
KNOWLES,29844.00
COOKE,29844.00
VELAZQUEZ,29844.00
WHITLEY,29844.00
NOEL,29844.00
VANG,29844.00
SHEA,29844.00
ROUSE,29844.00
HARTLEY,29844.00
MAYFIELD,29844.00
ELDER,29844.00
RANKIN,29844.00
HANNA,29844.00
COWAN,29844.00
LUCERO,29844.00
ARROYO,29844.00
SLAUGHTER,29844.00
HAAS,29844.00
OCONNELL,29844.00
MINOR,29844.00
KENDRICK,29844.00
SHIRLEY,29844.00
KENDALL,29844.00
BOUCHER,29844.00
ARCHER,29844.00
BOGGS,29844.00
ODELL,29844.00
DOUGHERTY,29844.00
ANDERSEN,29844.00
NEWELL,29844.00
CROWE,29844.00
WANG,29844.00
FRIEDMAN,29844.00
BLAND,29844.00
SWAIN,29844.00
HOLLEY,29844.00
FELIX,29844.00
PEARCE,29844.00
CHILDS,29844.00
YARBROUGH,29844.00
GALVAN,29844.00
PROCTOR,29844.00
MEEKS,29844.00
LOZANO,29844.00
MORA,29844.00
RANGEL,29844.00
BACON,29844.00
VILLANUEVA,29844.00
SCHAEFER,29844.00
ROSADO,29844.00
HELMS,29844.00
BOYCE,29844.00
GOSS,29844.00
STINSON,27357.00
SMART,27357.00
LAKE,27357.00
IBARRA,27357.00
HUTCHINS,27357.00
COVINGTON,27357.00
REYNA,27357.00
GREGG,27357.00
WERNER,27357.00
CROWLEY,27357.00
HATCHER,27357.00
MACKEY,27357.00
BUNCH,27357.00
WOMACK,27357.00
POLK,27357.00
JAMISON,27357.00
DODD,27357.00
CHILDRESS,27357.00
CHILDERS,27357.00
CAMP,27357.00
VILLA,27357.00
DYE,27357.00
SPRINGER,27357.00
MAHONEY,27357.00
DAILEY,27357.00
BELCHER,27357.00
LOCKHART,27357.00
GRIGGS,27357.00
COSTA,27357.00
CONNOR,27357.00
BRANDT,27357.00
WINTER,27357.00
WALDEN,27357.00
MOSER,27357.00
TRACY,27357.00
TATUM,27357.00
MCCANN,27357.00
AKERS,27357.00
LUTZ,27357.00
PRYOR,27357.00
LAW,27357.00
OROZCO,27357.00
MCALLISTER,27357.00
LUGO,27357.00
DAVIES,27357.00
SHOEMAKER,27357.00
MADISON,27357.00
RUTHERFORD,27357.00
NEWSOME,27357.00
MAGEE,27357.00
CHAMBERLAIN,27357.00
BLANTON,27357.00
SIMMS,27357.00
GODFREY,27357.00
FLANAGAN,27357.00
CRUM,27357.00
CORDOVA,27357.00
ESCOBAR,27357.00
DOWNING,27357.00
SINCLAIR,27357.00
DONAHUE,27357.00
KRUEGER,27357.00
MCGINNIS,27357.00
GORE,27357.00
FARRIS,27357.00
WEBBER,27357.00
CORBETT,27357.00
ANDRADE,27357.00
STARR,27357.00
LYON,27357.00
YODER,27357.00
HASTINGS,27357.00
MCGRATH,27357.00
SPIVEY,27357.00
KRAUSE,27357.00
HARDEN,27357.00
CRABTREE,27357.00
KIRKPATRICK,27357.00
HOLLIS,27357.00
BRANDON,27357.00
ARRINGTON,27357.00
ERVIN,27357.00
CLIFTON,27357.00
RITTER,27357.00
MCGHEE,27357.00
BOLDEN,27357.00
MALONEY,27357.00
GAGNON,27357.00
DUNBAR,27357.00
PONCE,27357.00
PIKE,27357.00
MAYES,27357.00
HEARD,27357.00
BEATTY,27357.00
MOBLEY,27357.00
KIMBALL,27357.00
BUTTS,27357.00
MONTES,27357.00
HERBERT,27357.00
GRADY,27357.00
ELDRIDGE,27357.00
BRAUN,27357.00
HAMM,27357.00
GIBBONS,27357.00
SEYMOUR,27357.00
MOYER,27357.00
MANLEY,27357.00
HERRON,27357.00
PLUMMER,27357.00
ELMORE,27357.00
CRAMER,27357.00
GARY,27357.00
RUCKER,27357.00
HILTON,27357.00
BLUE,27357.00
PIERSON,27357.00
FONTENOT,27357.00
FIELD,27357.00
RUBIO,27357.00
GRACE,27357.00
GOLDSTEIN,27357.00
ELKINS,27357.00
WILLS,24870.00
NOVAK,24870.00
JOHN,24870.00
HICKEY,24870.00
WORLEY,24870.00
GORMAN,24870.00
KATZ,24870.00
DICKINSON,24870.00
BROUSSARD,24870.00
FRITZ,24870.00
WOODRUFF,24870.00
CROW,24870.00
CHRISTOPHER,24870.00
BRITTON,24870.00
FORREST,24870.00
NANCE,24870.00
LEHMAN,24870.00
BINGHAM,24870.00
ZUNIGA,24870.00
WHALEY,24870.00
SHAFER,24870.00
COFFMAN,24870.00
STEWARD,24870.00
DELAROSA,24870.00
NIX,24870.00
NEELY,24870.00
NUMBERS,24870.00
MATA,24870.00
MANUEL,24870.00
DAVILA,24870.00
MCCABE,24870.00
KESSLER,24870.00
EMERY,24870.00
BOWLING,24870.00
HINKLE,24870.00
WELSH,24870.00
PAGAN,24870.00
GOLDBERG,24870.00
GOINS,24870.00
CROUCH,24870.00
CUEVAS,24870.00
QUINONES,24870.00
MCDERMOTT,24870.00
HENDRICKSON,24870.00
SAMUELS,24870.00
DENTON,24870.00
BERGERON,24870.00
LAM,24870.00
IVEY,24870.00
LOCKE,24870.00
HAINES,24870.00
THURMAN,24870.00
SNELL,24870.00
HOSKINS,24870.00
BYRNE,24870.00
MILTON,24870.00
WINSTON,24870.00
ARTHUR,24870.00
ARIAS,24870.00
STANFORD,24870.00
ROE,24870.00
CORBIN,24870.00
BELTRAN,24870.00
CHAPPELL,24870.00
HURT,24870.00
DOWNEY,24870.00
DOOLEY,24870.00
TUTTLE,24870.00
COUCH,24870.00
PAYTON,24870.00
MCELROY,24870.00
CROCKETT,24870.00
GROVES,24870.00
CLEMENT,24870.00
LESLIE,24870.00
CARTWRIGHT,24870.00
DICKEY,24870.00
MCGILL,24870.00
DUBOIS,24870.00
MUNIZ,24870.00
ERWIN,24870.00
SELF,24870.00
TOLBERT,24870.00
DEMPSEY,24870.00
CISNEROS,24870.00
SEWELL,24870.00
LATHAM,24870.00
GARLAND,24870.00
VIGIL,24870.00
TAPIA,24870.00
STERLING,24870.00
RAINEY,24870.00
NORWOOD,24870.00
LACY,24870.00
STROUD,24870.00
MEADE,24870.00
AMOS,24870.00
