DARLENE,215569.00
JILL,215569.00
VERONICA,215569.00
ERIN,214051.00
GERALDINE,214051.00
CATHY,207978.00
LAUREN,207978.00
JOANN,206460.00
LORRAINE,204942.00
LYNN,204942.00
SALLY,204942.00
REGINA,201906.00
BEATRICE,197352.00
ERICA,197352.00
DOLORES,195834.00
BERNICE,194316.00
AUDREY,192798.00
YVONNE,191279.00
ANNETTE,189761.00
JUNE,189761.00
SAMANTHA,188243.00
DANA,185207.00
MARION,185207.00
STACY,183689.00
ANA,182171.00
RENEE,182171.00
IDA,179135.00
VIVIAN,179135.00
BRITTANY,177617.00
HOLLY,177617.00
ROBERTA,177617.00
MELANIE,176099.00
JEANETTE,174580.00
LORETTA,174580.00
YOLANDA,174580.00
LAURIE,173062.00
KATIE,171544.00
ALMA,168508.00
KRISTEN,168508.00
SUE,168508.00
VANESSA,168508.00
BETH,166990.00
ELSIE,166990.00
JEANNE,165472.00
VICKI,165472.00
CARLA,162436.00
ROSEMARY,162436.00
TARA,162436.00
EILEEN,159400.00
TERRI,159400.00
GERTRUDE,156363.00
LUCY,156363.00
TONYA,154845.00
ELLA,153327.00
STACEY,153327.00
GINA,150291.00
KRISTIN,150291.00
WILMA,150291.00
AGNES,148773.00
JESSIE,148773.00
NATALIE,148773.00
VERA,148773.00
CHARLENE,147255.00
WILLIE,147255.00
BESSIE,145737.00
DELORES,144219.00
ARLENE,142701.00
MELINDA,142701.00
PEARL,142701.00
ALLISON,139664.00
COLLEEN,139664.00
MAUREEN,139664.00
TAMARA,139664.00
CONSTANCE,138146.00
GEORGIA,138146.00
JOY,138146.00
CLAUDIA,136628.00
JACKIE,136628.00
LILLIE,136628.00
MARCIA,136628.00
MINNIE,135110.00
NELLIE,135110.00
TANYA,135110.00
GLENDA,133592.00
HEIDI,133592.00
MARLENE,133592.00
COURTNEY,130556.00
LYDIA,130556.00
MARIAN,130556.00
VIOLA,130556.00
CAROLINE,129038.00
STELLA,129038.00
DORA,127520.00
JO,126002.00
VICKIE,124483.00
MATTIE,122965.00
TERRY,121447.00
IRMA,119929.00
MAXINE,119929.00
MABEL,118411.00
MARSHA,118411.00
MYRTLE,118411.00
CHRISTY,116893.00
LENA,116893.00
DEANNA,115375.00
PATSY,115375.00
HILDA,113857.00
GWENDOLYN,112339.00
JENNIE,110821.00
NORA,110821.00
CASSANDRA,109303.00
LEAH,109303.00
MARGIE,109303.00
NINA,109303.00
CAROLE,107784.00
KAY,107784.00
NAOMI,107784.00
PENNY,107784.00
PRISCILLA,107784.00
BRANDY,106266.00
OLGA,106266.00
BILLIE,104748.00
DIANNE,104748.00
LEONA,104748.00
TRACEY,104748.00
FELICIA,103230.00
JENNY,103230.00
SONIA,103230.00
BECKY,100194.00
MIRIAM,100194.00
VELMA,100194.00
BOBBIE,98676.00
KRISTINA,98676.00
VIOLET,98676.00
TONI,97158.00
MAE,95640.00
MISTY,95640.00
DAISY,94122.00
RAMONA,94122.00
SHELLY,94122.00
SHERRI,94122.00
CLAIRE,92604.00
ERIKA,92604.00
KATRINA,92604.00
LINDSAY,91085.00
LINDSEY,91085.00
BELINDA,89567.00
GENEVA,89567.00
GUADALUPE,89567.00
MARGARITA,89567.00
SHERYL,89567.00
CORA,88049.00
FAYE,88049.00
ADA,86531.00
ISABEL,86531.00
NATASHA,86531.00
SABRINA,86531.00
HARRIET,85013.00
HATTIE,85013.00
MARGUERITE,85013.00
BLANCHE,83495.00
BRANDI,83495.00
CECILIA,83495.00
IRIS,83495.00
JOANNA,83495.00
KRISTI,83495.00
MOLLY,83495.00
ROSIE,83495.00
SANDY,83495.00
ANGIE,81977.00
EUNICE,81977.00
INEZ,80459.00
LYNDA,80459.00
ALBERTA,78941.00
AMELIA,78941.00
MADELINE,78941.00
CANDACE,77423.00
GENEVIEVE,77423.00
JAN,77423.00
JANIE,77423.00
JODI,77423.00
KAYLA,77423.00
KRISTINE,77423.00
LEE,77423.00
MAGGIE,77423.00
MONIQUE,77423.00
SONYA,77423.00
ALISON,75905.00
FANNIE,75905.00
MARYANN,75905.00
MELODY,75905.00
OPAL,75905.00
YVETTE,75905.00
FLORA,74386.00
LUZ,74386.00
OLIVIA,74386.00
SHELLEY,74386.00
SUSIE,74386.00
ANTOINETTE,72868.00
BEULAH,72868.00
KRISTY,72868.00
LOLA,72868.00
LULA,72868.00
MAMIE,72868.00
VERNA,72868.00
CANDICE,69832.00
JEANNETTE,69832.00
JUANA,69832.00
KELLI,69832.00
PAM,69832.00
BRIDGET,68314.00
HANNAH,68314.00
WHITNEY,68314.00
CELIA,66796.00
KARLA,66796.00
DELLA,65278.00
GAYLE,65278.00
LATOYA,65278.00
LYNNE,65278.00
PATTY,65278.00
SHELIA,65278.00
VICKY,65278.00
MARIANNE,63760.00
SHERI,63760.00
BLANCA,62242.00
ERMA,62242.00
JACQUELYN,62242.00
KARA,62242.00
KRISTA,60724.00
LETICIA,60724.00
MYRA,60724.00
PAT,60724.00
ROXANNE,60724.00
ADRIENNE,59206.00
ALEXANDRA,59206.00
ANGELICA,59206.00
BERNADETTE,59206.00
BETHANY,59206.00
BROOKE,59206.00
FRANCIS,59206.00
JOHNNIE,59206.00
ROBYN,59206.00
ROSALIE,59206.00
SADIE,59206.00
CHELSEA,57687.00
ERNESTINE,57687.00
JASMINE,57687.00
JODY,57687.00
KENDRA,57687.00
MABLE,57687.00
MURIEL,57687.00
NICHOLE,57687.00
RACHAEL,57687.00
TRACI,57687.00
ANGELINA,56169.00
ELENA,56169.00
KRYSTAL,56169.00
MARCELLA,56169.00
DIANNA,54651.00
ESTELLE,54651.00
KARI,54651.00
LORA,54651.00
NADINE,54651.00
PAULETTE,54651.00
ANGEL,53133.00
ANTONIA,53133.00
DESIREE,53133.00
DOREEN,53133.00
MONA,53133.00
ROSEMARIE,53133.00
BETSY,51615.00
CHRISTIE,51615.00
FREDA,51615.00
GINGER,51615.00
HOPE,51615.00
JANIS,51615.00
CRISTINA,50097.00
EULA,50097.00
LYNETTE,50097.00
MERCEDES,50097.00
MEREDITH,50097.00
TERI,50097.00
CECELIA,48579.00
ELOISE,48579.00
GRETCHEN,48579.00
LEIGH,48579.00
MEGHAN,48579.00
ROCHELLE,48579.00
SOPHIA,48579.00
ALYSSA,47061.00
GWEN,47061.00
HENRIETTA,47061.00
JANA,47061.00
KELLEY,47061.00
KERRY,47061.00
RAQUEL,47061.00
ALEXIS,45543.00
JENNA,45543.00
LAVERNE,45543.00
OLIVE,45543.00
TASHA,45543.00
TRICIA,45543.00
CASEY,44025.00
DARLA,44025.00
DELIA,44025.00
ELVIRA,44025.00
ESSIE,44025.00
KATE,44025.00
KELLIE,44025.00
LANA,44025.00
LILA,44025.00
LORENA,44025.00
MANDY,44025.00
MAY,44025.00
MINDY,44025.00
PATTI,44025.00
SILVIA,44025.00
SONJA,44025.00
SOPHIE,44025.00
CAMILLE,42507.00
DIXIE,42507.00
ELSA,42507.00
FAITH,42507.00
JEANNIE,42507.00
JOHANNA,42507.00
JOSEFINA,42507.00
LELA,42507.00
LORENE,42507.00
LUCIA,42507.00
MARTA,42507.00
MIRANDA,42507.00
SHARI,42507.00
AIMEE,40988.00
ALISHA,40988.00
EBONY,40988.00
ELISA,40988.00
JAIME,40988.00
KRISTIE,40988.00
MARINA,40988.00
MELBA,40988.00
NETTIE,40988.00
OLLIE,40988.00
ORA,40988.00
RENA,40988.00
SHAWNA,40988.00
TABITHA,40988.00
TAMI,40988.00
WINIFRED,40988.00
ADDIE,39470.00
BONITA,39470.00
LATASHA,39470.00
MARLA,39470.00
MYRNA,39470.00
PATRICE,39470.00
RONDA,39470.00
SHERRIE,39470.00
TAMMIE,39470.00
ABIGAIL,37952.00
ADELE,37952.00
ADRIANA,37952.00
CARA,37952.00
CELESTE,37952.00
CHERI,37952.00
DELORIS,37952.00
DORTHY,37952.00
FRANCINE,37952.00
JEWEL,37952.00
LUCINDA,37952.00
REBEKAH,37952.00
SHELBY,37952.00
STACIE,37952.00
AURORA,36434.00
BRITTNEY,36434.00
CHRIS,36434.00
CORINNE,36434.00
EFFIE,36434.00
ELVA,36434.00
ESTELLA,36434.00
ETTA,36434.00
FERN,36434.00
FRANCISCA,36434.00
HELENE,36434.00
JANELLE,36434.00
JOSIE,36434.00
KARIN,36434.00
KELSEY,36434.00
KERRI,36434.00
LAUREL,36434.00
LENORA,36434.00
LOTTIE,36434.00
LOURDES,36434.00
MARISSA,36434.00
NIKKI,36434.00
REBA,36434.00
SALLIE,36434.00
SHAWN,36434.00
TRACIE,36434.00
TRINA,36434.00
TRISHA,36434.00
AIDA,34916.00
BETTIE,34916.00
CAITLIN,34916.00
CASSIE,34916.00
CHRISTA,34916.00
ELISABETH,34916.00
EUGENIA,34916.00
GOLDIE,34916.00
INA,34916.00
INGRID,34916.00
IVA,34916.00
JENIFER,34916.00
MAUDE,34916.00
CANDY,33398.00
CHERIE,33398.00
CONSUELO,33398.00
DEBORA,33398.00
DENA,33398.00
DINA,33398.00
FRANKIE,33398.00
JANETTE,33398.00
LATONYA,33398.00
LORNA,33398.00
MORGAN,33398.00
POLLY,33398.00
ROSETTA,33398.00
TAMIKA,33398.00
THERESE,33398.00
CAROLINA,31880.00
CLEO,31880.00
DOROTHEA,31880.00
ESPERANZA,31880.00
FAY,31880.00
HELENA,31880.00
JEWELL,31880.00
JILLIAN,31880.00
KIMBERLEY,31880.00
NELL,31880.00
PATRICA,31880.00
SHANNA,31880.00
STEFANIE,31880.00
TRUDY,31880.00
ALISA,30362.00
JANINE,30362.00
LOU,30362.00
LUPE,30362.00
MARIBEL,30362.00
MOLLIE,30362.00
OLA,30362.00
ROSARIO,30362.00
SUSANNE,30362.00
ALTA,28844.00
BETTE,28844.00
CECILE,28844.00
DAPHNE,28844.00
ELISE,28844.00
ESTER,28844.00
GRACIELA,28844.00
IMOGENE,28844.00
ISABELLE,28844.00
JOCELYN,28844.00
JOLENE,28844.00
JONI,28844.00
KEISHA,28844.00
LEOLA,28844.00
LESLEY,28844.00
PAIGE,28844.00
PETRA,28844.00
RACHELLE,28844.00
SUSANA,28844.00
ADELINE,27326.00
BEATRIZ,27326.00
CARMELA,27326.00
CHARITY,27326.00
CLARICE,27326.00
GABRIELA,27326.00
GLENNA,27326.00
GRACIE,27326.00
JACLYN,27326.00
JAYNE,27326.00
KERI,27326.00
KIRSTEN,27326.00
LACEY,27326.00
LIZZIE,27326.00
MARISA,27326.00
MARISOL,27326.00
MAYRA,27326.00
ROSALIND,27326.00
SHANA,27326.00
SONDRA,27326.00
TONIA,27326.00
URSULA,27326.00
ANGELIA,25808.00
ANGELINE,25808.00
AUTUMN,25808.00
CATHLEEN,25808.00
CHRISTI,25808.00
CLAUDETTE,25808.00
ELMA,25808.00
FRIEDA,25808.00
GABRIELLE,25808.00
JEANINE,25808.00
JIMMIE,25808.00
JODIE,25808.00
JUSTINE,25808.00
KATHARINE,25808.00
LEA,25808.00
LILY,25808.00
LUELLA,25808.00
MARGRET,25808.00
MILLIE,25808.00
ROBBIE,25808.00
SHAUNA,25808.00
SHEENA,25808.00
STACI,25808.00
SUMMER,25808.00
ABBY,24289.00
AILEEN,24289.00
BOBBI,24289.00
CALLIE,24289.00
DALE,24289.00
DEANA,24289.00
DEE,24289.00
DOLLY,24289.00
DOMINIQUE,24289.00
GALE,24289.00
IVY,24289.00
JEANNINE,24289.00
LADONNA,24289.00
LARA,24289.00
LEANNE,24289.00
LORIE,24289.00
LUCILE,24289.00
LUISA,24289.00
MANUELA,24289.00
MARCY,24289.00
MARGO,24289.00
MARITZA,24289.00
MARTINA,24289.00
MAVIS,24289.00
RENE,24289.00
SELMA,24289.00
SOCORRO,24289.00
SYBIL,24289.00
WILLA,24289.00
WINNIE,24289.00
AUDRA,22771.00
BARBRA,22771.00
BETTYE,22771.00
BIANCA,22771.00
BRIDGETTE,22771.00
CORNELIA,22771.00
ELIZA,22771.00
GEORGINA,22771.00
JERI,22771.00
LATISHA,22771.00
LEANN,22771.00
LEILA,22771.00
MAGDALENA,22771.00
MATILDA,22771.00
MEAGAN,22771.00
OFELIA,22771.00
RANDI,22771.00
SIMONE,22771.00
VIRGIE,22771.00
ADELA,21253.00
ALEXANDRIA,21253.00
AVA,21253.00
BERNADINE,21253.00
BRIANNA,21253.00
CATALINA,21253.00
CHANDRA,21253.00
CLARISSA,21253.00
CONCEPCION,21253.00
CORRINE,21253.00
DONA,21253.00
EARLINE,21253.00
ELNORA,21253.00
ERICKA,21253.00
ESTELA,21253.00
FLOSSIE,21253.00
GRETA,21253.00
HALEY,21253.00
HILARY,21253.00
ILA,21253.00
JAMI,21253.00
LENORE,21253.00
LETHA,21253.00
LIDIA,21253.00
LILLY,21253.00
MIA,21253.00
MINERVA,21253.00
NELDA,21253.00
NOLA,21253.00
RAE,21253.00
RHODA,21253.00
ROSALYN,21253.00
RUTHIE,21253.00
SHARRON,21253.00
TERRIE,21253.00
TIA,21253.00
VALARIE,21253.00
ALLIE,19735.00
ALLYSON,19735.00
AMIE,19735.00
ASHLEE,19735.00
AVIS,19735.00
BENITA,19735.00
EMILIA,19735.00
ESMERALDA,19735.00
EVE,19735.00
HARRIETT,19735.00
HILLARY,19735.00
JEANIE,19735.00
KARINA,19735.00
LORAINE,19735.00
MALINDA,19735.00
MARYLOU,19735.00
MELISA,19735.00
MILAGROS,19735.00
NANNIE,19735.00
NEVA,19735.00
NOREEN,19735.00
ODESSA,19735.00
PEARLIE,19735.00
PENELOPE,19735.00
SAUNDRA,19735.00
SERENA,19735.00
SOFIA,19735.00
TABATHA,19735.00
TAMEKA,19735.00
TANIA,19735.00
TOMMIE,19735.00
ZELMA,19735.00
ALANA,18217.00
ALEJANDRA,18217.00
ALTHEA,18217.00
ANNABELLE,18217.00
CARLENE,18217.00
CARMELLA,18217.00
CLARE,18217.00
DARCY,18217.00
EARLENE,18217.00
EARNESTINE,18217.00
ELINOR,18217.00
GAY,18217.00
JERRI,18217.00
JOHN,18217.00
JORDAN,18217.00
JULIANNE,18217.00
KATY,18217.00
LILIA,18217.00
LIZA,18217.00
LORRIE,18217.00
LOUISA,18217.00
MALLORY,18217.00
MARCIE,18217.00
MICHAEL,18217.00
NITA,18217.00
NOEMI,18217.00
ROSALINDA,18217.00
SELENA,18217.00
TANISHA,18217.00
TAYLOR,18217.00
ALINE,16699.00
ALISSA,16699.00
CHARMAINE,16699.00
CHRYSTAL,16699.00
CLAUDINE,16699.00
COLETTE,16699.00
CORINE,16699.00
DEANNE,16699.00
DOLLIE,16699.00
EDDIE,16699.00
EDWINA,16699.00
EVANGELINE,16699.00
FRAN,16699.00
GEORGETTE,16699.00
ILENE,16699.00
JERRY,16699.00
JULIANA,16699.00
KASEY,16699.00
KATHIE,16699.00
KATHRINE,16699.00
KAYE,16699.00
KENYA,16699.00
KRIS,16699.00
LAKISHA,16699.00
LAVONNE,16699.00
LAWANDA,16699.00
LILIAN,16699.00
LINA,16699.00
LUANN,16699.00
MADGE,16699.00
MARGERY,16699.00
MARI,16699.00
MARICELA,16699.00
MARYANNE,16699.00
MELVA,16699.00
MERLE,16699.00
MITZI,16699.00
NADIA,16699.00
NANETTE,16699.00
NONA,16699.00
OPHELIA,16699.00
ROSLYN,16699.00
ROXIE,16699.00
SUZETTE,16699.00
TAMMI,16699.00
VALERIA,16699.00
YESENIA,16699.00
ALYCE,15181.00
AMALIA,15181.00
ANASTASIA,15181.00
ARACELI,15181.00
ARLINE,15181.00
AUGUSTA,15181.00
AURELIA,15181.00
BERTA,15181.00
BRIANA,15181.00
CARLY,15181.00
CHASITY,15181.00
CHRISTIAN,15181.00
CORINA,15181.00
DEENA,15181.00
DEIDRE,15181.00
DEIRDRE,15181.00
ELVIA,15181.00
GENA,15181.00
IMELDA,15181.00
JAMES,15181.00
JANNA,15181.00
JOSEFA,15181.00
JULIETTE,15181.00
KATELYN,15181.00
LAKEISHA,15181.00
LEONOR,15181.00
LESSIE,15181.00
LILIANA,15181.00
LYNNETTE,15181.00
MADELYN,15181.00
MARCI,15181.00
MARIETTA,15181.00
MARVA,15181.00
NATALIA,15181.00
REVA,15181.00
ROSANNE,15181.00
ROSEANN,15181.00
ROSELLA,15181.00
SASHA,15181.00
SAVANNAH,15181.00
SHEREE,15181.00
SUSANNA,15181.00
TESSA,15181.00
VILMA,15181.00
WENDI,15181.00
YOUNG,15181.00
ADRIAN,13663.00
AISHA,13663.00
ALBA,13663.00
ALFREDA,13663.00
ALYSON,13663.00
AMPARO,13663.00
ANGELIQUE,13663.00
ANGELITA,13663.00
ANNMARIE,13663.00
BERTIE,13663.00
BERYL,13663.00
BRIDGETT,13663.00
BRIGITTE,13663.00
BRITNEY,13663.00
CAREY,13663.00
CARISSA,13663.00
CASANDRA,13663.00
CATHRYN,13663.00
CHERRY,13663.00
COLEEN,13663.00
CONCETTA,13663.00
DIANN,13663.00
DIONNE,13663.00
ENID,13663.00
ERNA,13663.00
EVANGELINA,13663.00
FANNY,13663.00
FLORINE,13663.00
FRANCESCA,13663.00
FREIDA,13663.00
GILDA,13663.00
HALLIE,13663.00
HELGA,13663.00
HESTER,13663.00
HOLLIE,13663.00
INES,13663.00
JACKLYN,13663.00
JANELL,13663.00
JANNIE,13663.00
JULIET,13663.00
KAITLIN,13663.00
KARYN,13663.00
KATHERYN,13663.00
KATINA,13663.00
LACY,13663.00
LAURI,13663.00
LEANNA,13663.00
LELIA,13663.00
LIZ,13663.00
LOLITA,13663.00
MADELEINE,13663.00
MAI,13663.00
MARA,13663.00
MARIANA,13663.00
MARQUITA,13663.00
MARYELLEN,13663.00
MAURA,13663.00
MILLICENT,13663.00
PHOEBE,13663.00
QUEEN,13663.00
REYNA,13663.00
RHEA,13663.00
ROSANNA,13663.00
ROWENA,13663.00
TAMERA,13663.00
TAMRA,13663.00
TISHA,13663.00
TWILA,13663.00
WILDA,13663.00
ABBIE,12145.00
ADELAIDE,12145.00
ALLENE,12145.00
ANTIONETTE,12145.00
ASHLEIGH,12145.00
BEVERLEY,12145.00
BOBBY,12145.00
BRANDIE,12145.00
CAMILLA,12145.00
CARYN,12145.00
CELINA,12145.00
CHELSEY,12145.00
CORTNEY,12145.00
DAYNA,12145.00
DEANN,12145.00
DEIDRA,12145.00
DENICE,12145.00
DESSIE,12145.00
DORETHA,12145.00
EDYTHE,12145.00
ELBA,12145.00
ELDA,12145.00
ELISHA,12145.00
EMILIE,12145.00
FELECIA,12145.00
GAYLA,12145.00
GERI,12145.00
GERMAINE,12145.00
GUSSIE,12145.00
HERMINIA,12145.00
ISABELLA,12145.00
JADE,12145.00
JASMIN,12145.00
JESSE,12145.00
JUDI,12145.00
JUSTINA,12145.00
KAITLYN,12145.00
KATHI,12145.00
KIMBERLEE,12145.00
KITTY,12145.00
LAKESHA,12145.00
LASHONDA,12145.00
LATANYA,12145.00
LEEANN,12145.00
LESA,12145.00
LETA,12145.00
LETITIA,12145.00
LIBBY,12145.00
LOUELLA,12145.00
MA,12145.00
MARGOT,12145.00
MELLISA,12145.00
MICHAELA,12145.00
MICHELL,12145.00
MINA,12145.00
MONIKA,12145.00
NAN,12145.00
NELLY,12145.00
NOELLE,12145.00
OCTAVIA,12145.00
PAMALA,12145.00
PANSY,12145.00
RENAE,12145.00
ROBERT,12145.00
ROCIO,12145.00
ROSALIA,12145.00
SELINA,12145.00
SHARLENE,12145.00
SIERRA,12145.00
SYDNEY,12145.00
TERRA,12145.00
TORI,12145.00
VONDA,12145.00
ZELDA,12145.00
ADELINA,10627.00
ADRIANNE,10627.00
AGATHA,10627.00
ALECIA,10627.00
ALENE,10627.00
ARIEL,10627.00
ARLEEN,10627.00
ATHENA,10627.00
AUBREY,10627.00
BELLE,10627.00
BENNIE,10627.00
BESS,10627.00
BIRDIE,10627.00
BRIANNE,10627.00
CAREN,10627.00
CARI,10627.00
CATRINA,10627.00
CELESTINE,10627.00
CHANTEL,10627.00
CHLOE,10627.00
CHONG,10627.00
CHRISTEN,10627.00
CHRISTIN,10627.00
CINDI,10627.00
DANETTE,10627.00
DANIELA,10627.00
DANNA,10627.00
DARA,10627.00
DEBBY,10627.00
DELILAH,10627.00
DELMA,10627.00
DELPHINE,10627.00
DEMETRIA,10627.00
DESTINY,10627.00
DEVON,10627.00
DINAH,10627.00
DOTTIE,10627.00
ELEANORE,10627.00
ELIA,10627.00
ELIDA,10627.00
ELOISA,10627.00
ERNESTINA,10627.00
FATIMA,10627.00
FREDDIE,10627.00
GRISELDA,10627.00
GUILLERMINA,10627.00
HANNA,10627.00
HORTENCIA,10627.00
IOLA,10627.00
IONA,10627.00
IVETTE,10627.00
JACQULINE,10627.00
JANEL,10627.00
JAQUELINE,10627.00
JEANNA,10627.00
JENA,10627.00
KARRIE,10627.00
KRYSTLE,10627.00
LASHAWN,10627.00
LATRICE,10627.00
LEORA,10627.00
LONA,10627.00
LUCRETIA,10627.00
MALISSA,10627.00
MARIANNA,10627.00
MARILYNN,10627.00
MARISELA,10627.00
MARYBETH,10627.00
MARYJANE,10627.00
MAUDIE,10627.00
MAURINE,10627.00
MERRY,10627.00
MIGDALIA,10627.00
NILDA,10627.00
OMA,10627.00
PATTIE,10627.00
PORTIA,10627.00
RACHEAL,10627.00
REBECA,10627.00
RETHA,10627.00
ROBBIN,10627.00
ROSALEE,10627.00
ROSITA,10627.00
SHELLIE,10627.00
SHIELA,10627.00
SHONDA,10627.00
SOLEDAD,10627.00
SUN,10627.00
TARYN,10627.00
TAWANA,10627.00
TERA,10627.00
TERESITA,10627.00
TESSIE,10627.00
THEODORA,10627.00
TILLIE,10627.00
TREVA,10627.00
VEDA,10627.00
VERDA,10627.00
VERNICE,10627.00
VIDA,10627.00
VIRGINA,10627.00
WILHELMINA,10627.00
WILLIAM,10627.00
WINONA,10627.00
YONG,10627.00
ALETHA,9109.00
ALEXA,9109.00
ALINA,9109.00
ALVA,9109.00
ALVINA,9109.00
ANNEMARIE,9109.00
ANNETTA,9109.00
ARETHA,9109.00
BARB,9109.00
BELLA,9109.00
BELVA,9109.00
BERNIECE,9109.00
BETTINA,9109.00
BREANNA,9109.00
CANDIDA,9109.00
CARIDAD,9109.00
CARMEL,9109.00
CARMELITA,9109.00
CARROLL,9109.00
CATHARINE,9109.00
CATHRINE,9109.00
CHARLA,9109.00
CHARLES,9109.00
CHARLIE,9109.00
CHRISTAL,9109.00
CORI,9109.00
CRISTY,9109.00
CRUZ,9109.00
DALIA,9109.00
DAMARIS,9109.00
DAVID,9109.00
DELOIS,9109.00
DOMINGA,9109.00
DORRIS,9109.00
ELISSA,9109.00
ELLIE,9109.00
ELOUISE,9109.00
ELYSE,9109.00
ERLINDA,9109.00
EVETTE,9109.00
FELICITA,9109.00
FILOMENA,9109.00
FLOR,9109.00
GILLIAN,9109.00
GISELA,9109.00
HARRIETTE,9109.00
HAYDEE,9109.00
INDIA,9109.00
IONE,9109.00
ISABELL,9109.00
JAYME,9109.00
JUNG,9109.00
KERRIE,9109.00
KIRA,9109.00
KISHA,9109.00
KRISTAL,9109.00
KYLIE,9109.00
LARISSA,9109.00
LAURETTA,9109.00
LEOTA,9109.00
LETTIE,9109.00
LORRI,9109.00
LURA,9109.00
LYN,9109.00
MADONNA,9109.00
MANDI,9109.00
MARCELA,9109.00
MARGE,9109.00
MARJORY,9109.00
MATILDE,9109.00
MAYA,9109.00
MAYME,9109.00
MELLISSA,9109.00
MELODIE,9109.00
MIRNA,9109.00
MISSY,9109.00
NOEL,9109.00
ORALIA,9109.00
PAULINA,9109.00
PEARLINE,9109.00
PHILLIS,9109.00
PILAR,9109.00
PRICILLA,9109.00
RAFAELA,9109.00
REINA,9109.00
RENITA,9109.00
RETA,9109.00
ROSEANNE,9109.00
ROXANA,9109.00
ROXANNA,9109.00
RYAN,9109.00
SAMATHA,9109.00
SANDI,9109.00
SANTA,9109.00
SHANDA,9109.00
SHAYLA,9109.00
SUZAN,9109.00
TAMELA,9109.00
TANA,9109.00
TIARA,9109.00
TIFFANI,9109.00
TOMASA,9109.00
TRINIDAD,9109.00
UNA,9109.00
VADA,9109.00
VALENCIA,9109.00
VENUS,9109.00
VERNELL,9109.00
VESTA,9109.00
ZELLA,9109.00
ZENAIDA,9109.00
ZOE,9109.00
ZOILA,9109.00
ADELL,7590.00
ALAINA,7590.00
ALPHA,7590.00
ANDRA,7590.00
ANDRIA,7590.00
ANISSA,7590.00
ANNAMARIE,7590.00
